city,state_id,state_name,lat,lng,zips
Lone Chimney,OK,Oklahoma,36.2326,-96.7929,74058 74032
Quamba,MN,Minnesota,45.9155,-93.1752,55007 55051
Vining,KS,Kansas,39.5674,-97.2937,66937
Somerset,CO,Colorado,38.9268,-107.4725,81434
Whitehawk,CA,California,39.7206,-120.5536,96106
Deering,MO,Missouri,36.1911,-89.8843,63840
Cliffdell,WA,Washington,46.9222,-121.0431,98937
Anthonyville,AR,Arkansas,35.0398,-90.3403,72376
Miltonsburg,OH,Ohio,39.8313,-81.1646,43793
Beyerville,AZ,Arizona,31.3919,-110.8749,85621
Miston,TN,Tennessee,36.1604,-89.4940,38080
Putnam,AL,Alabama,32.0181,-88.0331,36784
Henry,NE,Nebraska,41.9980,-104.0461,69358
Clawson,UT,Utah,39.1391,-111.0934,84516
Funkley,MN,Minnesota,47.7869,-94.4267,56630
Newburg,ND,North Dakota,48.7139,-100.9127,58762
Tierra Grande,TX,Texas,27.7037,-97.5718,78380 78415
Fargo,AR,Arkansas,34.9537,-91.1764,72021
Haswell,CO,Colorado,38.4525,-103.1649,81045
Glen Jean,WV,West Virginia,37.9272,-81.1531,25846 25901
Oakwood,OK,Oklahoma,35.9316,-98.7031,73658
Maish Vaya,AZ,Arizona,32.1703,-112.1342,85634
Plainville,OH,Ohio,39.1438,-84.3593,45227 45243
Pettibone,ND,North Dakota,47.1170,-99.5208,58475
Carrick,CA,California,41.4467,-122.3635,96094
Escudilla Bonita,NM,New Mexico,34.1122,-109.0231,87829
Churchville,VA,Virginia,38.2247,-79.1619,24421
Hashtown,IN,Indiana,39.0250,-86.9245,47424
Guernsey,IA,Iowa,41.6506,-92.3460,52221
Crystal Downs Country Club,MI,Michigan,44.7014,-86.2311,49635
Nelagoney,OK,Oklahoma,36.6260,-96.2440,74056
Cherry Valley,PA,Pennsylvania,41.1594,-79.8012,16373 16049
Mutual,OH,Ohio,40.0795,-83.6368,43044 43078
White Mesa,UT,Utah,37.4596,-109.4600,84511
Union Hill,IL,Illinois,41.1086,-88.1463,60917 60969
Drytown,CA,California,38.4397,-120.8587,95699
Tupelo,AR,Arkansas,35.3903,-91.2299,72169
Crestline,KS,Kansas,37.1701,-94.7065,66739 66725
Hendrix,OK,Oklahoma,33.7753,-96.4072,74741
Tintah,MN,Minnesota,46.0108,-96.3201,56583
Marshfield,IN,Indiana,40.2512,-87.4523,47993
Smith Village,OK,Oklahoma,35.4508,-97.4570,73115
Carmet,CA,California,38.3743,-123.0719,94923
Paris,VA,Virginia,39.0024,-77.9520,20130
Whitesville,VA,Virginia,37.7816,-75.6636,23421
Branson,CO,Colorado,37.0155,-103.8838,81027 81081
Holt,MN,Minnesota,48.2929,-96.1945,56738
Essig,MN,Minnesota,44.3283,-94.6034,56030 56073
Prescott,OR,Oregon,46.0487,-122.8879,97048
Olivet,SD,South Dakota,43.2430,-97.6747,57052
Ong,NE,Nebraska,40.3983,-97.8392,68452
Brian Head,UT,Utah,37.6977,-112.8416,84719
Windmill,NM,New Mexico,31.9769,-108.6315,88020
Flowing Springs,AZ,Arizona,34.3131,-111.3379,85541
Keenes,IL,Illinois,38.3386,-88.6419,62851
Esbon,KS,Kansas,39.8219,-98.4339,66941
Antietam,MD,Maryland,39.4151,-77.7364,21782
Lorenzo,IL,Illinois,41.3457,-88.2222,60481
Milton,ND,North Dakota,48.6260,-98.0459,58260
Longoria,TX,Texas,26.3024,-98.6425,78582
Hessville,OH,Ohio,41.4031,-83.2430,43442
Aldrich,MO,Missouri,37.5489,-93.5512,65601
Amherstdale,WV,West Virginia,37.7799,-81.8183,25606 25607
Marysville,MT,Montana,46.7502,-112.3026,59640
El Morro Valley,NM,New Mexico,35.0362,-108.3225,87321
Belvidere,NE,Nebraska,40.2546,-97.5577,68315
Rockport,WA,Washington,48.4850,-121.6065,98283
Volcano,CA,California,38.4506,-120.6218,95689
Bowman,AR,Arkansas,35.8194,-90.4964,72437
Datto,AR,Arkansas,36.3925,-90.7285,72424
Worthville,PA,Pennsylvania,41.0246,-79.1394,15784
Morrison,MO,Missouri,38.6716,-91.6334,65061 65036
Ravinia,SD,South Dakota,43.1365,-98.4268,57356
Speed,NC,North Carolina,35.9685,-77.4442,27886 27881
Leonidas,MN,Minnesota,47.4680,-92.5681,55734
Thornburg,IA,Iowa,41.4557,-92.3323,50255
Ricketts,IA,Iowa,42.1280,-95.5749,51460 51439
Junction,IL,Illinois,37.7234,-88.2381,62954
Mizpah,MN,Minnesota,47.9209,-94.2132,56660 56661
Nunam Iqua,AK,Alaska,62.5110,-164.8998,99666
Little Browning,MT,Montana,48.6252,-112.3500,59427
Tilleda,WI,Wisconsin,44.8156,-88.9125,54416 54128
Kysorville,NY,New York,42.6528,-77.7949,14437
Rectortown,VA,Virginia,38.9211,-77.8560,20115 20140
Hot Springs Landing,NM,New Mexico,33.2047,-107.2100,87935
South Lead Hill,AR,Arkansas,36.3956,-92.9063,72644
Watrous,NM,New Mexico,35.7900,-104.9821,87753
Blairstown,MO,Missouri,38.5580,-93.9578,64726
Carbon,IA,Iowa,41.0498,-94.8246,50841 50839
Joslin,IL,Illinois,41.5540,-90.2237,61257
Brooksburg,IN,Indiana,38.7350,-85.2445,47250
Harrisburg,NE,Nebraska,41.5505,-103.7267,69345
Abie,NE,Nebraska,41.3341,-96.9498,68001
Paisano Park,TX,Texas,28.0951,-97.8592,78368
Green Bank,WV,West Virginia,38.4267,-79.8343,24915 24944
Canyon Creek,MT,Montana,46.8053,-112.2544,59633
Swan,IA,Iowa,41.4676,-93.3096,50252
Agenda,KS,Kansas,39.7066,-97.4322,66930
Cutler,IN,Indiana,40.4764,-86.5242,46920
Buckskin,IN,Indiana,38.2284,-87.4120,47613
Chili,IN,Indiana,40.8600,-86.0264,46926
Green Valley,WI,Wisconsin,44.7969,-88.2682,54127
La Salle,MN,Minnesota,44.0711,-94.5713,56056
Elsmore,KS,Kansas,37.7941,-95.1500,66732
Tennant,IA,Iowa,41.5941,-95.4450,51537
Ravanna,MO,Missouri,40.4560,-93.4620,64673
Ponderosa,CA,California,36.1051,-118.5293,93265
McHenry,ND,North Dakota,47.5764,-98.5910,58464
Millwood,GA,Georgia,31.2656,-82.6603,31552
New Haven,IA,Iowa,43.2839,-92.6422,50461
Laporte,MN,Minnesota,47.2147,-94.7573,56461
Chenega,AK,Alaska,60.0757,-148.0194,99574
Nimmons,AR,Arkansas,36.3062,-90.0951,72461
Cayuse,OR,Oregon,45.6765,-118.5736,97801
Turton,SD,South Dakota,45.0490,-98.0974,57477
Iola,IL,Illinois,38.8341,-88.6279,62838
Reserve,KS,Kansas,39.9770,-95.5654,66434
Gulfcrest,AL,Alabama,30.9925,-88.2399,36521
Montreal,MO,Missouri,37.9697,-92.5894,65591
McCool,MS,Mississippi,33.1995,-89.3418,39108
Balltown,IA,Iowa,42.6371,-90.8700,52073
Kirkman,IA,Iowa,41.7287,-95.2671,51447
Littlejohn Island,ME,Maine,43.7599,-70.1284,4096
Sun River,MT,Montana,47.5305,-111.7240,59483
Lake Mary Ronan,MT,Montana,47.9291,-114.3889,59929
Saxon,WI,Wisconsin,46.4940,-90.4098,54559
Frisbee,MO,Missouri,36.3516,-90.0299,63852
Maverick Mountain,MT,Montana,45.4182,-113.1109,59746
Hartville,WY,Wyoming,42.3277,-104.7245,82215
Bon Air,AL,Alabama,33.2621,-86.3319,35150 35044 35032
Wheatland,ND,North Dakota,46.9049,-97.3455,58079
Fontanelle,NE,Nebraska,41.5383,-96.4271,68044
Barrville,PA,Pennsylvania,40.6664,-77.6831,17004 17084
Takotna,AK,Alaska,62.9827,-156.0838,99675
Easton,WI,Wisconsin,43.8383,-89.8049,53936 53910
Tillatoba,MS,Mississippi,33.9851,-89.8960,38961
Gardner,CO,Colorado,37.7889,-105.1644,81040
Scarville,IA,Iowa,43.4707,-93.6152,50473
Wilburton Number Two,PA,Pennsylvania,40.8185,-76.3789,17888
San Acacio,CO,Colorado,37.2086,-105.5667,81151
St. George,AK,Alaska,56.5791,-169.6114,99591
Mauckport,IN,Indiana,38.0260,-86.1997,47142
Stratford,SD,South Dakota,45.3174,-98.3043,57474
Tschetter Colony,SD,South Dakota,43.3681,-97.6880,57052
House,NM,New Mexico,34.6492,-103.9038,88121
Pelican,AK,Alaska,57.9576,-136.2176,99832
Vanderwagen,NM,New Mexico,35.2714,-108.7517,87326
Beaver,IA,Iowa,42.0383,-94.1400,50212 50031
Oakhaven,AR,Arkansas,33.7293,-93.6205,71801
Annapolis,IL,Illinois,39.1431,-87.8172,62413
Clinton,NE,Nebraska,42.7598,-102.3479,69343
Waldenburg,AR,Arkansas,35.5652,-90.9346,72479 72475
Viola,ID,Idaho,46.8389,-117.0189,83872
West Dummerston,VT,Vermont,42.9299,-72.6128,05301 05357
Manuel Garcia,TX,Texas,26.3337,-98.7017,78582
Martin,ND,North Dakota,47.8268,-100.1154,58758
Souris,ND,North Dakota,48.9100,-100.6826,58783
New Lisbon,IN,Indiana,39.8634,-85.2630,47366 47387
Cottage Grove,TN,Tennessee,36.3783,-88.4786,38224
Ranger,GA,Georgia,34.5013,-84.7111,30734
North Harlem Colony,MT,Montana,48.5844,-108.7556,59526
Millgrove,IN,Indiana,40.4084,-85.2750,47348
Pueblito,NM,New Mexico,36.0727,-106.0811,87566
Cobbtown,FL,Florida,30.8823,-87.1212,32565
Wood,SD,South Dakota,43.4971,-100.4802,57585
Stratton Mountain,VT,Vermont,43.1170,-72.9025,05155 05340
Taswell,IN,Indiana,38.3342,-86.5611,47175
Augusta,IA,Iowa,40.7598,-91.2768,52658
Carlton,AL,Alabama,31.3430,-87.8378,36545
Lemoyne,NE,Nebraska,41.2765,-101.8134,69146
Fortuna,MO,Missouri,38.5676,-92.7970,65081 65034
Kramer,IN,Indiana,40.3391,-87.2849,47918
Sheridan Lake,CO,Colorado,38.4667,-102.2943,81071
Moffett,OK,Oklahoma,35.4059,-94.4552,74954 74948 74946
Boon,MI,Michigan,44.2877,-85.6013,49618
Belle Prairie City,IL,Illinois,38.2235,-88.5556,62828
Allendale,MO,Missouri,40.4853,-94.2887,64456 64420
Fay,OK,Oklahoma,35.8161,-98.6587,73646
New Albany,KS,Kansas,37.5678,-95.9363,66736
Briarwood,ND,North Dakota,46.7870,-96.7949,58104
Shallow Water,KS,Kansas,38.3738,-100.9104,67871
Sekiu,WA,Washington,48.2639,-124.3015,98381
Chelsea,SD,South Dakota,45.1675,-98.7434,57465
Fiddletown,CA,California,38.5069,-120.7602,95629
Alamo,IN,Indiana,39.9834,-87.0552,47916
Matfield Green,KS,Kansas,38.1596,-96.5623,66862
Lavinia,TN,Tennessee,35.8508,-88.6527,38348
Kalapana,HI,Hawaii,19.3566,-154.9752,96778
Govan,SC,South Carolina,33.2227,-81.1748,29843
Underhill Center,VT,Vermont,44.5080,-72.8989,5489
Hallowell,KS,Kansas,37.1733,-95.0027,66725
Glen,MT,Montana,45.4789,-112.6918,59732
Bath,SD,South Dakota,45.4692,-98.3236,57427
Allisonia,VA,Virginia,36.9342,-80.7255,24347
Las Lomitas,TX,Texas,27.3378,-98.6629,78361
Eckerty,IN,Indiana,38.3203,-86.6119,47116
Truxton,MO,Missouri,39.0035,-91.2403,63381
Leggett,NC,North Carolina,35.9896,-77.5800,27886
Stuttgart,KS,Kansas,39.7995,-99.4546,67661 67664
Hitchita,OK,Oklahoma,35.5199,-95.7517,74438
Revere,MO,Missouri,40.4944,-91.6764,63465
Home,KS,Kansas,39.8415,-96.5199,66438
Broseley,MO,Missouri,36.6754,-90.2441,63932
Mosby,MO,Missouri,39.3165,-94.3094,64068 64024 64073
Dalton,MO,Missouri,39.3976,-92.9921,65246
Durham,KS,Kansas,38.4846,-97.2268,67438
South Fork Estates,TX,Texas,27.2697,-98.7239,78361
Upperville,VA,Virginia,38.9926,-77.8821,20184 20185
Rendville,OH,Ohio,39.6199,-82.0900,43730
Guadalupe Guerra,TX,Texas,26.4108,-99.0819,78584
Nashua,MN,Minnesota,46.0377,-96.3059,56565
Smicksburg,PA,Pennsylvania,40.8702,-79.1711,16256
Balta,ND,North Dakota,48.1666,-100.0369,58313
Leonard,MO,Missouri,39.8943,-92.1819,63451
East Brooklyn,IL,Illinois,41.1727,-88.2662,60474
Briggs,TX,Texas,30.8895,-97.9219,78608
Lamoille,NV,Nevada,40.7239,-115.4790,89828
Frystown,PA,Pennsylvania,40.4520,-76.3326,17067
Jump River,WI,Wisconsin,45.3555,-90.7965,54766
Southside Chesconessex,VA,Virginia,37.7439,-75.7786,23417
Cross Village,MI,Michigan,45.6439,-85.0312,49740
Riceville,PA,Pennsylvania,41.7792,-79.8045,16404 16432
Jenkinsville,SC,South Carolina,34.3129,-81.2874,29065
Maloy,IA,Iowa,40.6730,-94.4120,50836
Moffat,CO,Colorado,38.0027,-105.9065,81143
Chinese Camp,CA,California,37.8702,-120.4443,95327 95309
West Cornwall,CT,Connecticut,41.8642,-73.3608,6796
Valera,TX,Texas,31.7536,-99.5493,76884
Ronneby,MN,Minnesota,45.6853,-93.8601,56329
Vanoss,OK,Oklahoma,34.7578,-96.8712,74820
Myrtle,MN,Minnesota,43.5632,-93.1630,56036
Unity,IL,Illinois,37.1520,-89.2730,62988
Dwight,ND,North Dakota,46.3039,-96.7402,58075
Barstow,WA,Washington,48.7783,-118.1329,99141
Whitewater,IN,Indiana,39.9449,-84.8307,47374
Fortuna,ND,North Dakota,48.9099,-103.7783,58844
Centrahoma,OK,Oklahoma,34.6104,-96.3437,74534
Aredale,IA,Iowa,42.8332,-93.0054,50605
Washington,VA,Virginia,38.7122,-78.1598,22747
Soda Springs,CA,California,39.3248,-120.3786,95728
Hornitos,CA,California,37.5026,-120.2388,95338 95325
Eagle Creek Colony,MT,Montana,48.7021,-111.2031,59444
Hockingport,OH,Ohio,39.1908,-81.7494,45739 45723
Geeseytown,PA,Pennsylvania,40.4516,-78.3439,16648
Calverton,VA,Virginia,38.6355,-77.6662,20119 22728 20138
Chignik,AK,Alaska,56.3003,-158.4132,99564
Tygh Valley,OR,Oregon,45.2417,-121.1693,97063
Blackgum,OK,Oklahoma,35.6112,-94.9900,74962
Slater,WY,Wyoming,41.8776,-104.7887,82201
Everett,GA,Georgia,31.3921,-81.6398,31523 31525
Sunset Colony,SD,South Dakota,45.8059,-97.8857,57430
Irvington,IA,Iowa,43.0129,-94.1957,50560
West Kill,NY,New York,42.2158,-74.3899,12492
Ortley,SD,South Dakota,45.3349,-97.2050,57273 57256
Indian Creek,FL,Florida,25.8783,-80.1371,33154
Karlsruhe,ND,North Dakota,48.0911,-100.6162,58744
Fishers Landing,NY,New York,44.2772,-76.0088,13641 13640 13624
Glenwood,NM,New Mexico,33.3188,-108.8811,88039
Lake Aluma,OK,Oklahoma,35.5334,-97.4484,73121
Mayfield Colony,SD,South Dakota,44.6943,-97.5811,57278
Numa,IA,Iowa,40.6853,-92.9803,52544
Lake City,SD,South Dakota,45.7248,-97.4139,57247
Dresser,IN,Indiana,39.4633,-87.4240,47885
Courtenay,ND,North Dakota,47.2241,-98.5685,58426
Fishers Island,NY,New York,41.2700,-71.9892,6390
South Naknek,AK,Alaska,58.6637,-156.9908,99670
Thynedale,VA,Virginia,36.8182,-78.4774,23924
Longford,KS,Kansas,39.1721,-97.3290,67458
Pine Grove,WA,Washington,48.6501,-118.6839,99166
Vida,MT,Montana,47.8336,-105.4924,59274
Twin Hills,AK,Alaska,59.0815,-160.2826,99576
Violet Hill,AR,Arkansas,36.1529,-91.8398,72584
Prince,WV,West Virginia,37.8593,-81.0722,25907
Tuttle,ND,North Dakota,47.1445,-99.9934,58488
Staint Clair,PA,Pennsylvania,40.4786,-78.2284,16693
Philo,CA,California,39.0657,-123.4450,95466
Fords Creek Colony,MT,Montana,47.1310,-108.9169,59032
Winterhaven,CA,California,32.7372,-114.6378,92283
Rancho Chico,TX,Texas,28.0243,-97.4966,78387
Archer,NE,Nebraska,41.1665,-98.1386,68816
Mount Leonard,MO,Missouri,39.1254,-93.3945,65339
Canoe Creek,PA,Pennsylvania,40.4736,-78.2788,16693 16648
Fox,OK,Oklahoma,34.3601,-97.4928,73435
Altoona,WA,Washington,46.2699,-123.6144,98643
Parshall,CO,Colorado,40.0554,-106.1757,80468
Taopi,MN,Minnesota,43.5575,-92.6407,55977
Saddle Ridge,CO,Colorado,40.3134,-103.8023,80701
Magnet,NE,Nebraska,42.4561,-97.4692,68749
California,KY,Kentucky,38.9184,-84.2636,41007
Dundarrach,NC,North Carolina,34.9247,-79.1575,28357 28386
Dennis Acres,MO,Missouri,37.0465,-94.5044,64804
Rodriguez Camp,CA,California,35.8090,-119.1388,93261
London,IN,Indiana,39.6256,-85.9203,46126
Rinard,IA,Iowa,42.3396,-94.4849,50538
Ionia,MO,Missouri,38.5037,-93.3236,65335
Callimont,PA,Pennsylvania,39.8011,-78.9216,15552
Youngsville,NM,New Mexico,36.1928,-106.5660,87064
Simpson,IL,Illinois,37.4673,-88.7557,62985
Aten,NE,Nebraska,42.8368,-97.4409,68730
Garey,CA,California,34.8869,-120.3141,93454
Jessie,ND,North Dakota,47.5402,-98.2291,58452
Nassau,MN,Minnesota,45.0677,-96.4417,56257
Interior,SD,South Dakota,43.7269,-101.9837,57750
Carlos,MD,Maryland,39.6237,-78.9567,21532
Levering,MI,Michigan,45.6347,-84.7838,49755
La Porte,CA,California,39.6725,-120.9852,95981
Sun City,KS,Kansas,37.3785,-98.9166,67143
Reader,AR,Arkansas,33.7518,-93.1009,71857 71726
Miller,IA,Iowa,43.1864,-93.6076,50438
Santa Rita,MT,Montana,48.6984,-112.3188,59427
Harris,MO,Missouri,40.3062,-93.3504,64645
Nekoma,IL,Illinois,41.1719,-90.1910,61490
Murdock,KS,Kansas,37.6111,-97.9316,67111
Wamic,OR,Oregon,45.2256,-121.2927,97063
Waldo,KS,Kansas,39.1200,-98.7983,67673
Emet,OK,Oklahoma,34.2063,-96.5421,73450
Ekwok,AK,Alaska,59.3462,-157.4861,99580
Ohiopyle,PA,Pennsylvania,39.8689,-79.4947,15470 15464
Russian Mission,AK,Alaska,61.7825,-161.3567,99657
Mercer,TN,Tennessee,35.4745,-89.0394,38392
La Loma de Falcon,TX,Texas,26.5369,-99.0961,78584
North River,ND,North Dakota,46.9503,-96.8019,58102
Poplar Grove,AR,Arkansas,34.5522,-90.8542,72374
Kim,CO,Colorado,37.2470,-103.3534,81049
Hazel Green,KY,Kentucky,37.7999,-83.4173,41332
Raynesford,MT,Montana,47.2701,-110.7320,59469
Shamrock Colony,SD,South Dakota,44.6207,-97.9592,57322
Tooleville,CA,California,36.2878,-119.1154,93221
Ideal,SD,South Dakota,43.5400,-99.9218,57541
Marie,AR,Arkansas,35.6130,-90.0829,72395 72370
Sherman,SD,South Dakota,43.7577,-96.4762,57030
Somerset,KS,Kansas,38.6058,-94.7779,66071
Rome,OH,Ohio,38.6657,-83.3793,45684
Learned,MS,Mississippi,32.1972,-90.5486,39154
Berlin,ND,North Dakota,46.3784,-98.4885,58415
Leopolis,WI,Wisconsin,44.7654,-88.8447,54948
Nome,ND,North Dakota,46.6758,-97.8162,58062
De Witt,MO,Missouri,39.3849,-93.2199,64639
Soldier,KS,Kansas,39.5372,-95.9657,66540
Renfrow,OK,Oklahoma,36.9247,-97.6572,73759
Barney,ND,North Dakota,46.2658,-96.9988,58008
La Prairie,IL,Illinois,40.1473,-91.0024,62346
White Oak,MO,Missouri,36.3299,-90.0276,63852 63880
Imogene,IA,Iowa,40.8777,-95.4292,51645
Hartman,CO,Colorado,38.1212,-102.2217,81043 81047
Oyehut,WA,Washington,47.0233,-124.1631,98550
Eldorado,MD,Maryland,38.5841,-75.7893,21659
Bassett,IA,Iowa,43.0617,-92.5153,50645
Northwest Stanwood,WA,Washington,48.2624,-122.3501,98292
Wallace,KS,Kansas,38.9127,-101.5930,67761
Hodgen,OK,Oklahoma,34.8406,-94.6339,74937 74939
Vivian,SD,South Dakota,43.9273,-100.3011,57576
Octa,OH,Ohio,39.6133,-83.6106,43128 43160
Coyville,KS,Kansas,37.6873,-95.8958,66736
Dover Hill,IN,Indiana,38.7221,-86.8003,47581
Elmdale,KS,Kansas,38.3732,-96.6456,66850
Severance,KS,Kansas,39.7668,-95.2492,66087
Codell,KS,Kansas,39.1954,-99.1702,67663 67651
Furley,KS,Kansas,37.8801,-97.2119,67147
Johnsonville,IL,Illinois,38.5208,-88.5382,62850
Hartwell,MO,Missouri,38.4331,-93.9342,64788
St. Rosa,MN,Minnesota,45.7286,-94.7162,56352 56331
Richland,NE,Nebraska,41.4367,-97.2152,68601
Cucumber,WV,West Virginia,37.2786,-81.6241,24826 24866
Rodeo,NM,New Mexico,31.8396,-109.0265,88056
Floral,AR,Arkansas,35.5889,-91.7590,72534
White Bird,ID,Idaho,45.7621,-116.3008,83554
Chamizal,NM,New Mexico,34.2182,-106.9152,87828
Manning,ND,North Dakota,47.2310,-102.7702,58642
Galt,IA,Iowa,42.6936,-93.6047,50101
Bushnell,SD,South Dakota,44.3274,-96.6424,57276
Primrose,NE,Nebraska,41.6238,-98.2377,68655
South Gifford,MO,Missouri,40.0258,-92.6829,63549
Georgetown,MD,Maryland,39.2194,-76.1971,21620
Inavale,NE,Nebraska,40.0923,-98.6484,68952
Culp,PA,Pennsylvania,40.5825,-78.2632,16601
Larke,PA,Pennsylvania,40.4250,-78.2086,16693
Deerfield Street,NJ,New Jersey,39.5212,-75.2421,08318 08302 08313
Bolivar,MS,Mississippi,33.6606,-91.0519,38725
Elgin,KS,Kansas,37.0019,-96.2806,67361
Qui-nai-elt Village,WA,Washington,47.2502,-124.1902,98587
Skedee,OK,Oklahoma,36.3805,-96.7039,74058
Grace City,ND,North Dakota,47.5513,-98.8039,58445
Gully,MN,Minnesota,47.7684,-95.6229,56646
West Denton,MD,Maryland,38.8896,-75.8389,21629
Deer Grove,IL,Illinois,41.6096,-89.6866,61243
Merwin,MO,Missouri,38.4041,-94.5906,64723
Manchester,MN,Minnesota,43.7254,-93.4509,56007 56009
Lance Creek,WY,Wyoming,43.0410,-104.6626,82225 82222
Lake Roberts,NM,New Mexico,33.0313,-108.1689,88049
Bucyrus,ND,North Dakota,46.0648,-102.7885,58639
Passaic,MO,Missouri,38.3220,-94.3486,64730
Brooksville,OK,Oklahoma,35.2097,-96.9611,74873
Clam Lake,WI,Wisconsin,46.1579,-90.9056,54517
Oxly,MO,Missouri,36.6025,-90.6790,63955
Lovell,OK,Oklahoma,36.0560,-97.6365,73028
Hazard,NE,Nebraska,41.0916,-99.0773,68844
Big Spring,MO,Missouri,38.8020,-91.4837,65041 63363
Leona,KS,Kansas,39.7861,-95.3214,66532
Martinez Lake,AZ,Arizona,32.9843,-114.4722,85365
Mahaska,KS,Kansas,39.9873,-97.3537,66955
Elkhorn,MT,Montana,46.2843,-111.9488,59632
Morley,IA,Iowa,42.0061,-91.2459,52205 52312
Long Creek,ND,North Dakota,48.1009,-103.2548,58843
Manzano Springs,NM,New Mexico,34.9614,-106.2328,87015
Fair Oaks,AR,Arkansas,35.2488,-91.0319,72396 72101
Folsom,NM,New Mexico,36.8478,-103.9176,88419
Saronville,NE,Nebraska,40.6030,-97.9387,68975
Blacksville,WV,West Virginia,39.7175,-80.2146,26521
Middle Grove,MO,Missouri,39.3951,-92.2723,65263
Dixie Union,GA,Georgia,31.3419,-82.4608,31503
Wardville,OK,Oklahoma,34.6550,-96.0309,74576
Raymond,SD,South Dakota,44.9105,-97.9372,57258
Phillipstown,IL,Illinois,38.1429,-88.0181,62827
Liberty,NE,Nebraska,40.0854,-96.4829,68381
Luis Lopez,NM,New Mexico,33.9904,-106.8878,87801
Richville,MN,Minnesota,46.5060,-95.6263,56576
Garrison,NE,Nebraska,41.1755,-97.1630,68632
Hoberg,MO,Missouri,37.0682,-93.8493,65712
Morrison Bluff,AR,Arkansas,35.3828,-93.5228,72863
Webb City,OK,Oklahoma,36.8074,-96.7119,74652
Carrsville,KY,Kentucky,37.3981,-88.3754,42081
Prairie Hill,MO,Missouri,39.5208,-92.7363,65281
Hayward,MO,Missouri,36.3959,-89.6669,63873
Tolstoy,SD,South Dakota,45.2083,-99.6140,57475
Kirby,OH,Ohio,40.8135,-83.4194,43330
Climax,KS,Kansas,37.7191,-96.2240,67137
Harwood,TX,Texas,29.6664,-97.5018,78632
Playas,NM,New Mexico,31.9125,-108.5363,88009
Metz,IN,Indiana,41.6162,-84.8394,46703
Bathgate,ND,North Dakota,48.8803,-97.4741,58216
Idlewild,CA,California,35.8096,-118.6704,93260
Newark,MO,Missouri,39.9946,-91.9734,63458
Alexandria,MO,Missouri,40.3598,-91.4595,63430
Lapoint,UT,Utah,40.4043,-109.7969,84039
Lopeno,TX,Texas,26.7118,-99.1010,78564
Esterbrook,WY,Wyoming,42.4062,-105.3858,82633
Rochester,IA,Iowa,41.6747,-91.1509,52772
Bridgeton,IN,Indiana,39.6450,-87.1775,47874 47836
Cardwell,MT,Montana,45.8621,-111.9555,59721
Washam,WY,Wyoming,41.0056,-109.6992,82938
Darlington,MO,Missouri,40.1981,-94.3997,64438
Orient,WA,Washington,48.8637,-118.2059,99160
Whippoorwill,OK,Oklahoma,36.9123,-96.1288,74056
Barnard,KS,Kansas,39.1891,-98.0441,67418
Avalon,MO,Missouri,39.6600,-93.4394,64643 64601
Kleindale,AZ,Arizona,32.2681,-110.9146,85716
Trail,MN,Minnesota,47.7833,-95.6981,56684
Thayer,NE,Nebraska,40.9702,-97.4968,68460
Ward,CO,Colorado,40.0722,-105.5139,80466 80481
Movico,AL,Alabama,31.0628,-88.0266,36560
Julian,NE,Nebraska,40.5198,-95.8674,68379
Kirby,WY,Wyoming,43.8033,-108.1810,82430
Fremont,UT,Utah,38.4556,-111.6148,84747
Coalmont,PA,Pennsylvania,40.2113,-78.2000,16678
Swink,OK,Oklahoma,34.0169,-95.2018,74761
Irwin,IL,Illinois,41.0534,-87.9842,60901
Sundance,UT,Utah,40.3937,-111.5913,84604
Erie,ND,North Dakota,47.1154,-97.3879,58029
Diomede,AK,Alaska,65.7536,-168.9219,99762
Sharon,GA,Georgia,33.5601,-82.7950,30664 30631
New Bedford,IL,Illinois,41.5114,-89.7181,61346
Antioch,OH,Ohio,39.6610,-81.0669,43793
Ojo Caliente,NM,New Mexico,36.3146,-106.0374,87549
Deerfield,MO,Missouri,37.8386,-94.5078,64741
Monroe,AR,Arkansas,34.7341,-91.1067,72108 72021
Jud,ND,North Dakota,46.5258,-98.8976,58454
Lithium,MO,Missouri,37.8322,-89.8832,63775
Spink Colony,SD,South Dakota,44.7449,-98.2895,57440
Petrey,AL,Alabama,31.8495,-86.2057,36049 36062
Dixonville,FL,Florida,30.9865,-87.0416,32565
Gruver,IA,Iowa,43.3931,-94.7036,51334
Fittstown,OK,Oklahoma,34.6091,-96.6405,74842
Beaulieu,MN,Minnesota,47.3389,-95.8054,56557
Baker,MN,Minnesota,46.7105,-96.5579,56580
Frankstown,PA,Pennsylvania,40.4444,-78.3558,16648
